route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type,wheelchair_accessible,bikes_allowed
14,S.687,14220625,,,0,1401,583987,,1,1
14,S.687,14220626,,,0,1402,583987,,1,1
14,S.687,14220627,,,0,1436,583987,,1,1
14,S.687,14220628,,,0,1438,583987,,1,1
14,S.687,14220629,,,0,1439,583987,,1,1
14,S.687,14220630,,,0,1404,583987,,1,1
14,S.687,14220631,,,0,1405,583987,,1,1
14,S.687,14220632,,,0,1440,583987,,1,1
14,S.687,14220633,,,0,1402,583987,,1,1
14,S.687,14220634,,,0,1436,583987,,1,1
14,S.687,14220635,,,0,1438,583987,,1,1
14,S.687,14220636,,,0,1404,583987,,1,1
14,S.687,14220637,,,0,1405,583987,,1,1
14,S.687,14220638,,,0,1440,583987,,1,1
14,S.687,14220639,,,0,1436,583987,,1,1
14,S.687,14220640,,,0,1438,583987,,1,1
14,S.687,14220641,,,0,1404,583987,,1,1
14,S.687,14220642,,,0,1405,583987,,1,1
14,S.687,14220643,,,0,1440,583987,,1,1
14,S.687,14220644,,,0,1436,583987,,1,1
14,S.687,14220645,,,0,1438,583987,,1,1
14,S.687,14220646,,,0,1404,583987,,1,1
14,S.687,14220647,,,0,1405,583987,,1,1
14,S.687,14220648,,,0,1440,583987,,1,1
14,S.687,14220649,,,0,1438,583987,,1,1
14,S.687,14220650,,,0,1405,583987,,1,1
14,S.687,14220651,,,0,1440,583987,,1,1
14,S.687,14220652,,,0,1438,583987,,1,1
14,S.687,14220653,,,0,1440,583987,,1,1
14,U.687,14220654,,,0,1434,583987,,1,1
14,U.687,14220655,,,0,7342,583987,,1,1
14,U.687,14220656,,,0,1403,583987,,1,1
14,U.687,14220657,,,0,1434,583987,,1,1
14,U.687,14220658,,,0,7342,583987,,1,1
14,U.687,14220659,,,0,1403,583987,,1,1
14,U.687,14220660,,,0,1437,583987,,1,1
14,U.687,14220661,,,0,1434,583987,,1,1
14,U.687,14220662,,,0,1435,583987,,1,1
14,U.687,14220663,,,0,1401,583987,,1,1
14,U.687,14220664,,,0,1403,583987,,1,1
14,U.687,14220665,,,0,1437,583987,,1,1
14,U.687,14220666,,,0,1439,583987,,1,1
14,U.687,14220667,,,0,1434,583987,,1,1
14,U.687,14220668,,,0,1435,583987,,1,1
14,U.687,14220669,,,0,1401,583987,,1,1
14,U.687,14220670,,,0,1403,583987,,1,1
14,U.687,14220671,,,0,1437,583987,,1,1
14,U.687,14220672,,,0,1439,583987,,1,1
14,U.687,14220673,,,0,1434,583987,,1,1
14,U.687,14220674,,,0,1435,583987,,1,1
14,U.687,14220675,,,0,1401,583987,,1,1
14,U.687,14220676,,,0,1402,583987,,1,1
14,U.687,14220677,,,0,1403,583987,,1,1
14,U.687,14220678,,,0,1437,583987,,1,1
14,U.687,14220679,,,0,1439,583987,,1,1
14,U.687,14220680,,,0,1434,583987,,1,1
14,U.687,14220681,,,0,1435,583987,,1,1
14,U.687,14220682,,,0,1401,583987,,1,1
14,U.687,14220683,,,0,1402,583987,,1,1
14,U.687,14220684,,,0,1436,583987,,1,1
14,U.687,14220685,,,0,1437,583987,,1,1
14,U.687,14220686,,,0,1439,583987,,1,1
14,U.687,14220687,,,0,1404,583987,,1,1
14,U.687,14220688,,,0,1435,583987,,1,1
14,U.687,14220689,,,0,1401,583987,,1,1
14,U.687,14220690,,,0,1402,583987,,1,1
14,U.687,14220691,,,0,1436,583987,,1,1
14,U.687,14220692,,,0,1438,583987,,1,1
14,U.687,14220693,,,0,1439,583987,,1,1
14,U.687,14220694,,,0,1404,583987,,1,1
14,U.687,14220695,,,0,1405,583987,,1,1
14,U.687,14220696,,,0,1440,583987,,1,1
14,U.687,14220697,,,0,1402,583987,,1,1
14,U.687,14220698,,,0,1436,583987,,1,1
14,U.687,14220699,,,0,1438,583987,,1,1
14,U.687,14220700,,,0,1404,583987,,1,1
14,U.687,14220701,,,0,1405,583987,,1,1
14,U.687,14220702,,,0,1440,583987,,1,1
14,U.687,14220703,,,0,1436,583987,,1,1
14,U.687,14220704,,,0,1438,583987,,1,1
14,U.687,14220705,,,0,1404,583987,,1,1
14,U.687,14220706,,,0,1405,583987,,1,1
14,U.687,14220707,,,0,1440,583987,,1,1
14,U.687,14220708,,,0,1436,583987,,1,1
14,U.687,14220709,,,0,1438,583987,,1,1
14,U.687,14220710,,,0,1404,583987,,1,1
14,U.687,14220711,,,0,1405,583987,,1,1
14,U.687,14220712,,,0,1440,583987,,1,1
14,U.687,14220713,,,0,1438,583987,,1,1
14,U.687,14220714,,,0,1405,583987,,1,1
14,U.687,14220715,,,0,1440,583987,,1,1
14,U.687,14220716,,,0,1438,583987,,1,1
14,U.687,14220717,,,0,1440,583987,,1,1
14,W.687,14220718,,,0,1434,583987,,1,1
14,W.687,14220719,,,0,1401,583987,,1,1
14,W.687,14220720,,,0,1402,583987,,1,1
14,W.687,14220721,,,0,1435,583987,,1,1
14,W.687,14220722,,,0,1436,583987,,1,1
14,W.687,14220723,,,0,1434,583987,,1,1
14,W.687,14220724,,,0,1003,583987,,1,1
14,W.687,14220725,,,0,1401,583987,,1,1
14,W.687,14220726,,,0,1402,583987,,1,1
14,W.687,14220727,,,0,1435,583987,,1,1
14,W.687,14220728,,,0,1436,583987,,1,1
14,W.687,14220729,,,0,1434,583987,,1,1
14,W.687,14220730,,,0,1403,583987,,1,1
14,W.687,14220731,,,0,1401,583987,,1,1
14,W.687,14220732,,,0,1402,583987,,1,1
14,W.687,14220733,,,0,1435,583987,,1,1
14,W.687,14220734,,,0,1436,583987,,1,1
14,W.687,14220735,,,0,1434,583987,,1,1
14,W.687,14220736,,,0,1403,583987,,1,1
14,W.687,14220737,,,0,1401,583987,,1,1
14,W.687,14220738,,,0,1402,583987,,1,1
14,W.687,14220739,,,0,1441,583987,,1,1
14,W.687,14220740,,,0,1435,583987,,1,1
14,W.687,14220741,,,0,1436,583987,,1,1
14,W.687,14220742,,,0,1434,583987,,1,1
14,W.687,14220743,,,0,1403,583987,,1,1
14,W.687,14220744,,,0,1401,583987,,1,1
14,W.687,14220745,,,0,1402,583987,,1,1
14,W.687,14220746,,,0,1441,583987,,1,1
14,W.687,14220747,,,0,1435,583987,,1,1
14,W.687,14220748,,,0,1436,583987,,1,1
14,W.687,14220749,,,0,1404,583987,,1,1
14,W.687,14220750,,,0,1403,583987,,1,1
14,W.687,14220751,,,0,1405,583987,,1,1
14,W.687,14220752,,,0,1439,583987,,1,1
14,W.687,14220753,,,0,1441,583987,,1,1
14,W.687,14220754,,,0,1435,583987,,1,1
14,W.687,14220755,,,0,1443,583987,,1,1
14,W.687,14220756,,,0,1404,583987,,1,1
14,W.687,14220757,,,0,1437,583987,,1,1
14,W.687,14220758,,,0,1405,583987,,1,1
14,W.687,14220759,,,0,1439,583987,,1,1
14,W.687,14220760,,,0,1441,583987,,1,1
14,W.687,14220761,,,0,1442,583987,,1,1
14,W.687,14220762,,,0,1438,583987,,1,1
14,W.687,14220763,,,0,1443,583987,,1,1
14,W.687,14220764,,,0,1404,583987,,1,1
14,W.687,14220765,,,0,1437,583987,,1,1
14,W.687,14220766,,,0,1406,583987,,1,1
14,W.687,14220767,,,0,1438,583987,,1,1
14,W.687,14220768,,,0,1405,583987,,1,1
14,W.687,14220769,,,0,1439,583987,,1,1
14,W.687,14220770,,,0,1006,583987,,1,1
14,W.687,14220771,,,0,1442,583987,,1,1
14,W.687,14220772,,,0,1404,583987,,1,1
14,W.687,14220773,,,0,1437,583987,,1,1
14,W.687,14220774,,,0,1438,583987,,1,1
14,W.687,14220775,,,0,1405,583987,,1,1
14,W.687,14220776,,,0,1439,583987,,1,1
14,W.687,14220777,,,0,1440,583987,,1,1
14,W.687,14220778,,,0,1442,583987,,1,1
14,W.687,14220779,,,0,1437,583987,,1,1
14,W.687,14220780,,,0,1438,583987,,1,1
14,W.687,14220781,,,0,1439,583987,,1,1
14,W.687,14220782,,,0,1440,583987,,1,1
14,W.687,14220783,,,0,1442,583987,,1,1
14,W.687,14220784,,,0,1437,583987,,1,1
14,W.687,14220785,,,0,1438,583987,,1,1
14,W.687,14220786,,,0,1440,583987,,1,1
14,W.687,14220787,,,0,1442,583987,,1,1
14,W.687,14220788,,,0,1438,583987,,1,1
14,W.687,14220789,,,0,1440,583987,,1,1
14,W.687,14220790,,,0,1442,583987,,1,1
14,W.687,14220791,,,0,3337,583987,,1,1
14,X.687,14220792,,,0,1434,583987,,1,1
14,X.687,14220793,,,0,7342,583987,,1,1
14,X.687,14220794,,,0,1403,583987,,1,1
14,X.687,14220795,,,0,1434,583987,,1,1
14,X.687,14220796,,,0,7342,583987,,1,1
14,X.687,14220797,,,0,1403,583987,,1,1
14,X.687,14220798,,,0,1437,583987,,1,1
14,X.687,14220799,,,0,1434,583987,,1,1
14,X.687,14220800,,,0,1435,583987,,1,1
14,X.687,14220801,,,0,1401,583987,,1,1
14,X.687,14220802,,,0,1403,583987,,1,1
14,X.687,14220803,,,0,1437,583987,,1,1
14,X.687,14220804,,,0,1439,583987,,1,1
14,X.687,14220805,,,0,1434,583987,,1,1
14,X.687,14220806,,,0,1435,583987,,1,1
14,X.687,14220807,,,0,1401,583987,,1,1
14,X.687,14220808,,,0,1403,583987,,1,1
14,X.687,14220809,,,0,1437,583987,,1,1
14,X.687,14220810,,,0,1439,583987,,1,1
14,X.687,14220811,,,0,1434,583987,,1,1
14,X.687,14220812,,,0,1435,583987,,1,1
14,X.687,14220813,,,0,1401,583987,,1,1
14,X.687,14220814,,,0,1402,583987,,1,1
14,X.687,14220815,,,0,1403,583987,,1,1
14,X.687,14220816,,,0,1437,583987,,1,1
14,X.687,14220817,,,0,1439,583987,,1,1
14,X.687,14220818,,,0,1434,583987,,1,1
14,X.687,14220819,,,0,1435,583987,,1,1
14,X.687,14220820,,,0,1401,583987,,1,1
14,X.687,14220821,,,0,1402,583987,,1,1
14,X.687,14220822,,,0,1436,583987,,1,1
14,X.687,14220823,,,0,1437,583987,,1,1
14,X.687,14220824,,,0,1439,583987,,1,1
14,X.687,14220825,,,0,1404,583987,,1,1
14,X.687,14220826,,,0,1435,583987,,1,1
14,X.687,14220827,,,0,1401,583987,,1,1
14,X.687,14220828,,,0,1402,583987,,1,1
14,X.687,14220829,,,0,1436,583987,,1,1
14,X.687,14220830,,,0,1438,583987,,1,1
14,X.687,14220831,,,0,1439,583987,,1,1
14,X.687,14220832,,,0,1404,583987,,1,1
14,X.687,14220833,,,0,1405,583987,,1,1
14,X.687,14220834,,,0,1440,583987,,1,1
14,X.687,14220835,,,0,1402,583987,,1,1
14,X.687,14220836,,,0,1436,583987,,1,1
14,X.687,14220837,,,0,1438,583987,,1,1
14,X.687,14220838,,,0,1404,583987,,1,1
14,X.687,14220839,,,0,1405,583987,,1,1
14,X.687,14220840,,,0,1440,583987,,1,1
14,X.687,14220841,,,0,1436,583987,,1,1
14,X.687,14220842,,,0,1438,583987,,1,1
14,X.687,14220843,,,0,1404,583987,,1,1
14,X.687,14220844,,,0,1405,583987,,1,1
14,X.687,14220845,,,0,1440,583987,,1,1
14,X.687,14220846,,,0,1436,583987,,1,1
14,X.687,14220847,,,0,1438,583987,,1,1
14,X.687,14220848,,,0,1404,583987,,1,1
14,X.687,14220849,,,0,1405,583987,,1,1
14,X.687,14220850,,,0,1440,583987,,1,1
14,X.687,14220851,,,0,1438,583987,,1,1
14,X.687,14220852,,,0,1405,583987,,1,1
14,X.687,14220853,,,0,1440,583987,,1,1
14,X.687,14220854,,,0,1438,583987,,1,1
14,X.687,14220855,,,0,1440,583987,,1,1
14,S.687,14220856,,,1,1434,583988,,1,1
14,S.687,14220857,,,1,7342,583988,,1,1
14,S.687,14220858,,,1,1403,583988,,1,1
14,S.687,14220859,,,1,1434,583988,,1,1
14,S.687,14220860,,,1,7342,583988,,1,1
14,S.687,14220861,,,1,1403,583988,,1,1
14,S.687,14220862,,,1,1437,583988,,1,1
14,S.687,14220863,,,1,1434,583988,,1,1
14,S.687,14220864,,,1,1435,583988,,1,1
14,S.687,14220865,,,1,1401,583988,,1,1
14,S.687,14220866,,,1,1403,583988,,1,1
14,S.687,14220867,,,1,1437,583988,,1,1
14,S.687,14220868,,,1,1439,583988,,1,1
14,S.687,14220869,,,1,1434,583988,,1,1
14,S.687,14220870,,,1,1435,583988,,1,1
14,S.687,14220871,,,1,1401,583988,,1,1
14,S.687,14220872,,,1,1403,583988,,1,1
14,S.687,14220873,,,1,1437,583988,,1,1
14,S.687,14220874,,,1,1439,583988,,1,1
14,S.687,14220875,,,1,1434,583988,,1,1
14,S.687,14220876,,,1,1435,583988,,1,1
14,S.687,14220877,,,1,1401,583988,,1,1
14,S.687,14220878,,,1,1402,583988,,1,1
14,S.687,14220879,,,1,1403,583988,,1,1
14,S.687,14220880,,,1,1437,583988,,1,1
14,S.687,14220881,,,1,1439,583988,,1,1
14,S.687,14220882,,,1,1434,583988,,1,1
14,S.687,14220883,,,1,1435,583988,,1,1
14,S.687,14220884,,,1,1401,583988,,1,1
14,S.687,14220885,,,1,1402,583988,,1,1
14,S.687,14220886,,,1,1436,583988,,1,1
14,S.687,14220887,,,1,1437,583988,,1,1
14,S.687,14220888,,,1,1439,583988,,1,1
14,S.687,14220889,,,1,1404,583988,,1,1
14,S.687,14220890,,,1,1435,583988,,1,1
14,S.687,14220891,,,1,1401,583988,,1,1
14,S.687,14220892,,,1,1402,583988,,1,1
14,S.687,14220893,,,1,1436,583988,,1,1
14,S.687,14220894,,,1,1438,583988,,1,1
14,S.687,14220895,,,1,1439,583988,,1,1
14,S.687,14220896,,,1,1404,583988,,1,1
14,S.687,14220897,,,1,1405,583988,,1,1
14,S.687,14220898,,,1,1440,583988,,1,1
14,S.687,14220899,,,1,1402,583988,,1,1
14,S.687,14220900,,,1,1436,583988,,1,1
14,S.687,14220901,,,1,1438,583988,,1,1
14,S.687,14220902,,,1,1404,583988,,1,1
14,S.687,14220903,,,1,1405,583988,,1,1
14,S.687,14220904,,,1,1440,583988,,1,1
14,S.687,14220905,,,1,1436,583988,,1,1
14,S.687,14220906,,,1,1438,583988,,1,1
14,S.687,14220907,,,1,1404,583988,,1,1
14,S.687,14220908,,,1,1405,583988,,1,1
14,S.687,14220909,,,1,1440,583988,,1,1
14,S.687,14220910,,,1,1436,583988,,1,1
14,S.687,14220911,,,1,1438,583988,,1,1
14,S.687,14220912,,,1,1404,583988,,1,1
14,S.687,14220913,,,1,1405,583988,,1,1
14,S.687,14220914,,,1,1440,583988,,1,1
14,S.687,14220915,,,1,1438,583988,,1,1
14,S.687,14220916,,,1,1405,583988,,1,1
14,S.687,14220917,,,1,1440,583988,,1,1
14,S.687,14220918,,,1,1438,583988,,1,1
14,S.687,14220919,,,1,1440,583988,,1,1
14,U.687,14220920,,,1,1434,583988,,1,1
14,U.687,14220921,,,1,7342,583988,,1,1
14,U.687,14220922,,,1,1403,583988,,1,1
14,U.687,14220923,,,1,1434,583988,,1,1
14,U.687,14220924,,,1,7342,583988,,1,1
14,U.687,14220925,,,1,1403,583988,,1,1
14,U.687,14220926,,,1,1437,583988,,1,1
14,U.687,14220927,,,1,1434,583988,,1,1
14,U.687,14220928,,,1,1435,583988,,1,1
14,U.687,14220929,,,1,1401,583988,,1,1
14,U.687,14220930,,,1,1403,583988,,1,1
14,U.687,14220931,,,1,1437,583988,,1,1
14,U.687,14220932,,,1,1439,583988,,1,1
14,U.687,14220933,,,1,1434,583988,,1,1
14,U.687,14220934,,,1,1435,583988,,1,1
14,U.687,14220935,,,1,1401,583988,,1,1
14,U.687,14220936,,,1,1403,583988,,1,1
14,U.687,14220937,,,1,1437,583988,,1,1
14,U.687,14220938,,,1,1439,583988,,1,1
14,U.687,14220939,,,1,1434,583988,,1,1
14,U.687,14220940,,,1,1435,583988,,1,1
14,U.687,14220941,,,1,1401,583988,,1,1
14,U.687,14220942,,,1,1402,583988,,1,1
14,U.687,14220943,,,1,1403,583988,,1,1
14,U.687,14220944,,,1,1437,583988,,1,1
14,U.687,14220945,,,1,1439,583988,,1,1
14,U.687,14220946,,,1,1434,583988,,1,1
14,U.687,14220947,,,1,1435,583988,,1,1
14,U.687,14220948,,,1,1401,583988,,1,1
14,U.687,14220949,,,1,1402,583988,,1,1
14,U.687,14220950,,,1,1436,583988,,1,1
14,U.687,14220951,,,1,1437,583988,,1,1
14,U.687,14220952,,,1,1439,583988,,1,1
14,U.687,14220953,,,1,1404,583988,,1,1
14,U.687,14220954,,,1,1435,583988,,1,1
14,U.687,14220955,,,1,1401,583988,,1,1
14,U.687,14220956,,,1,1402,583988,,1,1
14,U.687,14220957,,,1,1436,583988,,1,1
14,U.687,14220958,,,1,1438,583988,,1,1
14,U.687,14220959,,,1,1439,583988,,1,1
14,U.687,14220960,,,1,1404,583988,,1,1
14,U.687,14220961,,,1,1405,583988,,1,1
14,U.687,14220962,,,1,1440,583988,,1,1
14,U.687,14220963,,,1,1402,583988,,1,1
14,U.687,14220964,,,1,1436,583988,,1,1
14,U.687,14220965,,,1,1438,583988,,1,1
14,U.687,14220966,,,1,1404,583988,,1,1
14,U.687,14220967,,,1,1405,583988,,1,1
14,U.687,14220968,,,1,1440,583988,,1,1
14,U.687,14220969,,,1,1436,583988,,1,1
14,U.687,14220970,,,1,1438,583988,,1,1
14,U.687,14220971,,,1,1404,583988,,1,1
14,U.687,14220972,,,1,1405,583988,,1,1
14,U.687,14220973,,,1,1440,583988,,1,1
14,U.687,14220974,,,1,1436,583988,,1,1
14,U.687,14220975,,,1,1438,583988,,1,1
14,U.687,14220976,,,1,1404,583988,,1,1
14,U.687,14220977,,,1,1405,583988,,1,1
14,U.687,14220978,,,1,1440,583988,,1,1
14,U.687,14220979,,,1,1438,583988,,1,1
14,U.687,14220980,,,1,1405,583988,,1,1
14,U.687,14220981,,,1,1440,583988,,1,1
14,U.687,14220982,,,1,1438,583988,,1,1
14,U.687,14220983,,,1,1440,583988,,1,1
14,W.687,14220984,,,1,1434,583988,,1,1
14,W.687,14220985,,,1,1401,583988,,1,1
14,W.687,14220986,,,1,1402,583988,,1,1
14,W.687,14220987,,,1,1435,583988,,1,1
14,W.687,14220988,,,1,1436,583988,,1,1
14,W.687,14220989,,,1,1434,583988,,1,1
14,W.687,14220990,,,1,1003,583988,,1,1
14,W.687,14220991,,,1,1401,583988,,1,1
14,W.687,14220992,,,1,1402,583988,,1,1
14,W.687,14220993,,,1,1435,583988,,1,1
14,W.687,14220994,,,1,1407,583988,,1,1
14,W.687,14220995,,,1,1436,583988,,1,1
14,W.687,14220996,,,1,1434,583988,,1,1
14,W.687,14220997,,,1,1403,583988,,1,1
14,W.687,14220998,,,1,1401,583988,,1,1
14,W.687,14220999,,,1,1402,583988,,1,1
14,W.687,14221000,,,1,1435,583988,,1,1
14,W.687,14221001,,,1,1436,583988,,1,1
14,W.687,14221002,,,1,1434,583988,,1,1
14,W.687,14221003,,,1,1403,583988,,1,1
14,W.687,14221004,,,1,1401,583988,,1,1
14,W.687,14221005,,,1,1402,583988,,1,1
14,W.687,14221006,,,1,1441,583988,,1,1
14,W.687,14221007,,,1,1435,583988,,1,1
14,W.687,14221008,,,1,1436,583988,,1,1
14,W.687,14221009,,,1,1434,583988,,1,1
14,W.687,14221010,,,1,1403,583988,,1,1
14,W.687,14221011,,,1,1401,583988,,1,1
14,W.687,14221012,,,1,1402,583988,,1,1
14,W.687,14221013,,,1,1441,583988,,1,1
14,W.687,14221014,,,1,1435,583988,,1,1
14,W.687,14221015,,,1,1436,583988,,1,1
14,W.687,14221016,,,1,1404,583988,,1,1
14,W.687,14221017,,,1,1403,583988,,1,1
14,W.687,14221018,,,1,1405,583988,,1,1
14,W.687,14221019,,,1,1439,583988,,1,1
14,W.687,14221020,,,1,1441,583988,,1,1
14,W.687,14221021,,,1,1435,583988,,1,1
14,W.687,14221022,,,1,1443,583988,,1,1
14,W.687,14221023,,,1,1404,583988,,1,1
14,W.687,14221024,,,1,1437,583988,,1,1
14,W.687,14221025,,,1,1405,583988,,1,1
14,W.687,14221026,,,1,1439,583988,,1,1
14,W.687,14221027,,,1,1441,583988,,1,1
14,W.687,14221028,,,1,1442,583988,,1,1
14,W.687,14221029,,,1,1443,583988,,1,1
14,W.687,14221030,,,1,1404,583988,,1,1
14,W.687,14221031,,,1,1437,583988,,1,1
14,W.687,14221032,,,1,1438,583988,,1,1
14,W.687,14221033,,,1,1405,583988,,1,1
14,W.687,14221034,,,1,1439,583988,,1,1
14,W.687,14221035,,,1,1006,583988,,1,1
14,W.687,14221036,,,1,1442,583988,,1,1
14,W.687,14221037,,,1,1404,583988,,1,1
14,W.687,14221038,,,1,1437,583988,,1,1
14,W.687,14221039,,,1,1438,583988,,1,1
14,W.687,14221040,,,1,1405,583988,,1,1
14,W.687,14221041,,,1,1439,583988,,1,1
14,W.687,14221042,,,1,1440,583988,,1,1
14,W.687,14221043,,,1,1442,583988,,1,1
14,W.687,14221044,,,1,1437,583988,,1,1
14,W.687,14221045,,,1,1438,583988,,1,1
14,W.687,14221046,,,1,1439,583988,,1,1
14,W.687,14221047,,,1,1440,583988,,1,1
14,W.687,14221048,,,1,1442,583988,,1,1
14,W.687,14221049,,,1,1437,583988,,1,1
14,W.687,14221050,,,1,1438,583988,,1,1
14,W.687,14221051,,,1,1440,583988,,1,1
14,W.687,14221052,,,1,1442,583988,,1,1
14,W.687,14221053,,,1,1438,583988,,1,1
14,W.687,14221054,,,1,1440,583988,,1,1
14,W.687,14221055,,,1,1442,583988,,1,1
14,W.687,14221056,,,1,3337,583988,,1,1
14,X.687,14221057,,,1,1434,583988,,1,1
14,X.687,14221058,,,1,7342,583988,,1,1
14,X.687,14221059,,,1,1403,583988,,1,1
14,X.687,14221060,,,1,1434,583988,,1,1
14,X.687,14221061,,,1,7342,583988,,1,1
14,X.687,14221062,,,1,1403,583988,,1,1
14,X.687,14221063,,,1,1437,583988,,1,1
14,X.687,14221064,,,1,1434,583988,,1,1
14,X.687,14221065,,,1,1435,583988,,1,1
14,X.687,14221066,,,1,1401,583988,,1,1
14,X.687,14221067,,,1,1403,583988,,1,1
14,X.687,14221068,,,1,1437,583988,,1,1
14,X.687,14221069,,,1,1439,583988,,1,1
14,X.687,14221070,,,1,1434,583988,,1,1
14,X.687,14221071,,,1,1435,583988,,1,1
14,X.687,14221072,,,1,1401,583988,,1,1
14,X.687,14221073,,,1,1403,583988,,1,1
14,X.687,14221074,,,1,1437,583988,,1,1
14,X.687,14221075,,,1,1439,583988,,1,1
14,X.687,14221076,,,1,1434,583988,,1,1
14,X.687,14221077,,,1,1435,583988,,1,1
14,X.687,14221078,,,1,1401,583988,,1,1
14,X.687,14221079,,,1,1402,583988,,1,1
14,X.687,14221080,,,1,1403,583988,,1,1
14,X.687,14221081,,,1,1437,583988,,1,1
14,X.687,14221082,,,1,1439,583988,,1,1
14,X.687,14221083,,,1,1434,583988,,1,1
14,X.687,14221084,,,1,1435,583988,,1,1
14,X.687,14221085,,,1,1401,583988,,1,1
14,X.687,14221086,,,1,1402,583988,,1,1
14,X.687,14221087,,,1,1436,583988,,1,1
14,X.687,14221088,,,1,1437,583988,,1,1
14,X.687,14221089,,,1,1439,583988,,1,1
14,X.687,14221090,,,1,1404,583988,,1,1
14,X.687,14221091,,,1,1435,583988,,1,1
14,X.687,14221092,,,1,1401,583988,,1,1
14,X.687,14221093,,,1,1402,583988,,1,1
14,X.687,14221094,,,1,1436,583988,,1,1
14,X.687,14221095,,,1,1438,583988,,1,1
14,X.687,14221096,,,1,1439,583988,,1,1
14,X.687,14221097,,,1,1404,583988,,1,1
14,X.687,14221098,,,1,1405,583988,,1,1
14,X.687,14221099,,,1,1440,583988,,1,1
14,X.687,14221100,,,1,1402,583988,,1,1
14,X.687,14221101,,,1,1436,583988,,1,1
14,X.687,14221102,,,1,1438,583988,,1,1
14,X.687,14221103,,,1,1404,583988,,1,1
14,X.687,14221104,,,1,1405,583988,,1,1
14,X.687,14221105,,,1,1440,583988,,1,1
14,X.687,14221106,,,1,1436,583988,,1,1
14,X.687,14221107,,,1,1438,583988,,1,1
14,X.687,14221108,,,1,1404,583988,,1,1
14,X.687,14221109,,,1,1405,583988,,1,1
14,X.687,14221110,,,1,1440,583988,,1,1
14,X.687,14221111,,,1,1436,583988,,1,1
14,X.687,14221112,,,1,1438,583988,,1,1
14,X.687,14221113,,,1,1404,583988,,1,1
14,X.687,14221114,,,1,1405,583988,,1,1
14,X.687,14221115,,,1,1440,583988,,1,1
14,X.687,14221116,,,1,1438,583988,,1,1
14,X.687,14221117,,,1,1405,583988,,1,1
14,X.687,14221118,,,1,1440,583988,,1,1
14,X.687,14221119,,,1,1438,583988,,1,1
14,X.687,14221120,,,1,1440,583988,,1,1
15,S.682,14157291,,,0,8738,582192,,1,1
15,S.682,14157292,,,0,1501,582190,,1,1
15,S.682,14157293,,,0,1502,582191,,1,1
15,S.682,14157294,,,0,1534,582191,,1,1
15,S.682,14157295,,,0,1535,582191,,1,1
15,S.682,14157296,,,0,1905,582191,,1,1
15,S.682,14157297,,,0,1501,582191,,1,1
15,S.682,14157298,,,0,1502,582191,,1,1
15,S.682,14157299,,,0,1538,582191,,1,1
15,S.682,14157300,,,0,1534,582193,,1,1
15,S.682,14157301,,,0,1539,582191,,1,1
15,S.682,14157302,,,0,1535,582193,,1,1
15,S.682,14157303,,,0,1505,582191,,1,1
15,S.682,14157304,,,0,1901,582193,,1,1
15,S.682,14157305,,,0,1536,582191,,1,1
15,S.682,14157306,,,0,1501,582193,,1,1
15,S.682,14157307,,,0,1537,582191,,1,1
15,S.682,14157308,,,0,1502,582193,,1,1
15,S.682,14157309,,,0,1503,582191,,1,1
15,S.682,14157310,,,0,1538,582193,,1,1
15,S.682,14157311,,,0,1504,582191,,1,1
15,S.682,14157312,,,0,1539,582193,,1,1
15,S.682,14157313,,,0,1540,582191,,1,1
15,S.682,14157314,,,0,1535,582193,,1,1
15,S.682,14157315,,,0,1505,582191,,1,1
15,S.682,14157316,,,0,1506,582193,,1,1
15,S.682,14157317,,,0,1507,582191,,1,1
15,S.682,14157318,,,0,1536,582193,,1,1
15,S.682,14157319,,,0,1542,582191,,1,1
15,S.682,14157320,,,0,1537,582193,,1,1
15,S.682,14157321,,,0,1538,582191,,1,1
15,S.682,14157322,,,0,1503,582193,,1,1
15,S.682,14157323,,,0,1539,582191,,1,1
15,S.682,14157324,,,0,1504,582193,,1,1
15,S.682,14157325,,,0,1535,582191,,1,1
15,S.682,14157326,,,0,1540,582193,,1,1
15,S.682,14157327,,,0,1506,582191,,1,1
15,S.682,14157328,,,0,1505,582193,,1,1
15,S.682,14157329,,,0,1541,582191,,1,1
15,S.682,14157330,,,0,1507,582193,,1,1
15,S.682,14157331,,,0,1537,582191,,1,1
15,S.682,14157332,,,0,1542,582193,,1,1
15,S.682,14157333,,,0,1543,582191,,1,1
15,S.682,14157334,,,0,1508,582193,,1,1
15,S.682,14157335,,,0,1540,582191,,1,1
15,S.682,14157336,,,0,1509,582191,,1,1
15,S.682,14157337,,,0,1507,582193,,1,1
15,S.682,14157338,,,0,1541,582193,,1,1
15,S.682,14157339,,,0,1542,582191,,1,1
15,S.682,14157340,,,0,1543,582193,,1,1
15,S.682,14157341,,,0,1508,582191,,1,1
15,S.682,14157342,,,0,1509,582193,,1,1
15,S.682,14157343,,,0,1541,582193,,1,1
15,S.682,14157344,,,0,1543,582193,,1,1
15,S.682,14157345,,,0,1508,582193,,1,1
15,S.682,14157346,,,0,1509,582192,,1,1
15,S.682,14157347,,,0,1508,582194,,1,1
15,U.682,14157348,,,0,8738,582192,,1,1
15,U.682,14157349,,,0,1501,582190,,1,1
15,U.682,14157350,,,0,1502,582191,,1,1
15,U.682,14157351,,,0,1534,582191,,1,1
